"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-miR-874-3p",97.8940246323556,0.281485956016673,0.274130689504834,1.02683124069445,0.30449993604365,0.993748756891911
"mmu-miR-129-2-3p",18.7917288423587,-0.407375476606596,1.17559859953957,-0.346525996854833,0.728947450364996,0.993748756891911
"mmu-miR-125a-3p",68.0685309284509,0.0358800673625728,0.210912009018956,0.170118655307807,0.864916822544851,0.993748756891911
"mmu-miR-132-3p",2084.88967936778,0.12304369681855,0.315860389153388,0.3895508935082,0.696868670208238,0.993748756891911
"mmu-miR-1933-3p",25.9810846750408,-0.525387750096656,0.45264300414126,-1.16071107979103,0.245759414495702,0.993748756891911
"mmu-miR-326-3p",166.382470493765,0.386607067753794,0.26390172199263,1.46496606704443,0.142930175936283,0.993748756891911
"mmu-miR-337-3p",13.713690724527,0.387941994607832,0.439395916952331,0.882898496869554,0.377291115830206,0.993748756891911
"mmu-miR-499-3p",49.8191905234867,-0.229627890178135,0.555594768388881,-0.4133010302527,0.67938607513741,0.993748756891911
"mmu-miR-92b-3p",691.964750723192,0.419072345587658,0.367635522065012,1.13991255043507,0.254322735792872,0.993748756891911
"mmu-miR-15b-3p",68.835012434629,-0.335104030385725,0.53635326592101,-0.624782306136039,0.532113945075047,0.993748756891911
"mmu-miR-18a-3p",19.5648803232166,0.546707334991225,0.348785837538609,1.56745852655415,0.117007553040417,0.993748756891911
"mmu-miR-136-3p",58.5847119325949,-0.667981093176469,0.558909733348612,-1.19515022430254,0.232028342078638,0.993748756891911
"mmu-miR-298-5p",137.708673409736,-0.103238823758177,0.310088441987056,-0.332933478902405,0.739184497180339,0.993748756891911
"mmu-miR-193b-5p",5.41878567872456,-1.1463523663407,1.7295125663104,-0.66281817702327,0.507447010596153,0.993748756891911
"mmu-miR-186-5p",9867.00701914578,-0.122256494076875,0.17501620007954,-0.698543872060487,0.48483713108753,0.993748756891911
"mmu-miR-342-5p",19.1919491502368,0.0576143537081231,0.30439944014453,0.189272206547974,0.849879477553742,0.993748756891911
"mmu-miR-582-5p",37.5170989777719,0.119947614383247,0.518714862131724,0.231239980073652,0.817128371940058,0.993748756891911
"mmu-let-7i-5p",23068.9984114882,-0.0550555502744798,0.200965970213549,-0.273954591496148,0.784119517799158,0.993748756891911
"mmu-miR-340-5p",1016.33797040272,-0.437044829182349,0.530148563552783,-0.8243818039485,0.409722650551947,0.993748756891911
"mmu-miR-470-5p",18.0813051772883,-0.112198053460905,0.350759603210512,-0.319871651221957,0.749065628760921,0.993748756891911
"mmu-miR-142a-5p",1316.74787288252,-0.379521046542476,0.665770579887505,-0.570047788243517,0.568645286223577,0.993748756891911
"mmu-miR-361-5p",772.812153654577,0.094899558721112,0.143376248262691,0.661891769878361,0.508040586674165,0.993748756891911
"mmu-miR-149-5p",9948.67892834537,0.586774755365378,0.44588702428551,1.31597181215494,0.18818350378243,0.993748756891911
"mmu-miR-193a-5p",14.184270644358,0.308790898745169,0.370002540359749,0.83456426662621,0.403963088514506,0.993748756891911
"mmu-miR-148a-5p",193.335793888776,-0.296380304794349,0.242288474465399,-1.22325383181475,0.221233838976669,0.993748756891911
"mmu-miR-21a-5p",46326.9257719877,-0.32890068596027,0.727976591164336,-0.451801184203219,0.651412216536421,0.993748756891911
"mmu-miR-423-5p",2338.05713899426,0.759505095447664,0.445483641805352,1.70490007751961,0.0882130619281903,0.993748756891911
"mmu-miR-224-5p",202.831406832372,0.236823725515462,0.404974911037136,0.58478616591077,0.558691507513888,0.993748756891911
