"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-miR-130a-3p",2208.56809148564,-0.598943800276984,0.314574442693739,-1.90398112175978,0.0569126428724187,0.0963756546754637
"mmu-miR-126a-3p",20801.2891662684,-1.2945046993772,0.690904897835316,-1.87363659373819,0.0609805307023554,0.102779392122749
"mmu-miR-224-5p",103.312104563463,-0.701239910839049,0.375005057590184,-1.86994787575741,0.0614910565292575,0.103155557448614
"mmu-miR-200c-3p",12.0212770179854,1.18814016306183,0.640173673801765,1.85596536015905,0.0634584956460479,0.105741697846915
"mmu-miR-210-5p",122.618959766806,0.662735131096536,0.357304028273159,1.85482132485188,0.0636217457797594,0.105741697846915
"mmu-let-7e-5p",2109.24860334253,0.744743320658213,0.402092842945474,1.85216756210506,0.0640017651981058,0.105883104636498
"mmu-miR-212-3p",296.57074613238,0.634297726834291,0.348350245327918,1.82086200696428,0.0686278357630356,0.11301556439876
"mmu-miR-25-3p",3902.16116210302,-0.410551854372274,0.225790041505315,-1.81829035344152,0.0690197664132501,0.113141991517611
"mmu-miR-3061-5p",15.8270232010328,0.658864928032541,0.363705822172357,1.81153252949663,0.0700584583606795,0.11380536901124
"mmu-miR-669a-3p/mmu-miR-669o-3p",2.68002730911259,-2.63302867654497,1.45264137016233,-1.81257998748221,0.0698966267504609,0.11380536901124
"mmu-miR-191-3p",59.1601550517765,-0.462979956336236,0.256368258814498,-1.80591762208455,0.0709312080665734,0.114704070702252
"mmu-miR-187-3p",66.9028290278484,0.428267159001997,0.240292899542001,1.78227138553938,0.0747049866038876,0.120264978434061
"mmu-miR-193a-3p",33.6865512525663,-0.828797247392448,0.466046215026488,-1.77835849894273,0.0753449941872046,0.120515477012391
"mmu-miR-673-5p",87.2562771930017,0.549486108666253,0.309182872596273,1.77722040050959,0.0755319841999665,0.120515477012391
"mmu-miR-148b-3p",2310.08791314498,-0.375977360861028,0.212240784818014,-1.77146612600123,0.0764832208297777,0.121493257866771
"mmu-miR-100-3p",6.54766798005281,-1.45586908876406,0.824299211938482,-1.76619007719337,0.0773639652259381,0.122350940599611
"mmu-miR-20a-5p",195.09544968127,-1.12746304333128,0.643725450273282,-1.75146569527837,0.0798657253792995,0.125753488645476
"mmu-miR-210-3p",479.141739596841,-0.417595489622614,0.238736116996187,-1.7491927693089,0.0802577035434963,0.125818845293079
"mmu-miR-193b-3p",212.682773244547,0.543797582989758,0.313212599078437,1.7361931946217,0.0825296801759902,0.128818066013828
"mmu-miR-500-3p",41.3554925017222,0.574828575993088,0.33211475105777,1.73081314263304,0.0834850970515152,0.129745237409065
"mmu-miR-374b-5p",42.3916526409113,-1.26221470697292,0.735612552515989,-1.71586890769579,0.086186038605331,0.133365464910836
"mmu-miR-141-3p",23.3271244734644,-1.72583767235185,1.01913281006585,-1.6934374551638,0.0903722305333676,0.139243050478451
"mmu-miR-455-3p",199.944886104635,-0.808390788125816,0.47993502388336,-1.6843754839661,0.0921091256820517,0.141312718460925
"mmu-miR-449a-5p",4.76821094676757,-1.93028732007395,1.15378539781116,-1.67300376979627,0.0943265539137005,0.144098863212845
"mmu-miR-337-5p",47.7304591894947,0.444234954072149,0.266550309029963,1.66660828752674,0.0955923198903024,0.145413740850079
"mmu-miR-185-5p",163.337325260753,-0.519518393909842,0.312669335923828,-1.66155850357007,0.0966013294492056,0.146328596085506
"mmu-miR-154-5p",15.8049570007996,-0.727819738875413,0.43919290226379,-1.65717554888505,0.0974839884545443,0.147045175862107
"mmu-miR-17-5p",157.761841328316,-0.916314142812661,0.554081545274064,-1.65375322572678,0.0981776632203133,0.147471887431349
"mmu-miR-1934-5p",16.9449235847367,0.982907851787746,0.599880854181019,1.63850512137056,0.101316366584569,0.151552398349417
"mmu-miR-20a-3p",3.19438423069633,-1.77497672433061,1.08905136784145,-1.6298374684095,0.103135852527341,0.152369428219404
"mmu-miR-505-5p",215.871816116094,0.421262325334185,0.258296090112698,1.63092799875671,0.102905513048771,0.152369428219404
"mmu-miR-296-5p",23.6597389810371,0.465374531354803,0.28535473776347,1.63086316702599,0.102919195219813,0.152369428219404
"mmu-miR-15a-3p",9.63496033371771,-1.47885153518658,0.911362902935047,-1.62268129460167,0.104657552058145,0.153983857331451
"mmu-miR-193a-5p",12.0346661694377,0.806248747729092,0.498941806525506,1.61591740195833,0.106112172655831,0.154068877750615
"mmu-miR-1247-5p",578.517266752759,0.872291482572717,0.539741512890104,1.61612820533655,0.106066597185446,0.154068877750615
"mmu-miR-497a-5p",1666.74075491226,-0.439220131569084,0.272057235126495,-1.61444017971022,0.106431982401539,0.154068877750615
"mmu-miR-100-5p",2524.80529653,-0.488034770574966,0.301885427725725,-1.61662248572781,0.105959795150006,0.154068877750615
"mmu-miR-26b-3p",76.5023499715824,-0.50760901722964,0.32060829818561,-1.5832684933681,0.11336028087121,0.163439119810299
"mmu-miR-146a-5p",1568.5707331849,-0.737178651893232,0.471407418946324,-1.56378245709614,0.117868665473787,0.169113719676706
"mmu-miR-669a-5p/mmu-miR-669p-5p",7.24313029170176,-1.25333282264655,0.802281381234708,-1.56221102964857,0.118238283116583,0.169113719676706
"mmu-let-7b-3p",584.271248776364,0.298330716948428,0.192178377801973,1.55236359241121,0.12057524971615,0.171771883524197
"mmu-miR-29a-5p",80.9545279480753,-1.56969157546317,1.03142742270506,-1.52186333319163,0.128043328294742,0.181689940149457
"mmu-miR-708-3p",9.12302098994233,-2.49077669861864,1.6786126096072,-1.48383056600623,0.137853875942115,0.193110773334916
"mmu-miR-511-3p",24.630385651629,-0.858520057019532,0.577363142417329,-1.48696720304147,0.137023473281922,0.193110773334916
"mmu-miR-330-5p",127.863536990696,-0.187717085545226,0.126626109878707,-1.48245165017734,0.138220159509352,0.193110773334916
"mmu-miR-34a-5p",708.004754724225,0.23011231365339,0.15523340932601,1.48236333050011,0.138243645535023,0.193110773334916
"mmu-miR-1247-3p",28.1564584772067,1.12069642308082,0.780703690179122,1.43549522972498,0.151146026705504,0.210315595299519
"mmu-miR-155-5p",351.292034263463,0.181390120339578,0.128152776670975,1.41542091440818,0.156945121114913,0.217541692973953
"mmu-miR-181a-1-3p",2310.02030034552,0.254970103221122,0.180641511097393,1.41147016359742,0.158106027178999,0.218307937527925
"mmu-miR-127-3p",10630.4638574943,0.400031272642248,0.288022674733525,1.38888812491014,0.164866772097474,0.226770770816065
"mmu-miR-185-3p",50.5217132303289,0.379376202747709,0.282064404201201,1.3449985077773,0.178625716460268,0.244758138203192
"mmu-miR-190b-5p",10.0805492873865,-1.21022319630919,0.902073490438537,-1.34160155368367,0.179725222169039,0.245328345090058
"mmu-miR-429-3p",5.50249797244428,-1.0996750129041,0.827867746667874,-1.32832208686742,0.18407172622686,0.25030965801304
"mmu-miR-34c-3p",17.5915763240957,-0.936919078113692,0.738931714467802,-1.26793729348657,0.20482034475808,0.277473599125097
"mmu-miR-382-5p",14.9426700790927,0.771757134697985,0.610078287767735,1.26501327808572,0.205866568083082,0.277842473465512
"mmu-miR-409-5p",2.6357407417693,-2.51767291198945,2.01812831991102,-1.2475286567013,0.212203719456201,0.285322604062832
"mmu-miR-3061-3p",31.4451751086922,-1.05711575536348,0.855712321283351,-1.23536348498299,0.216695256202442,0.290274615584614
"mmu-miR-708-5p",6.64813856114292,-1.517653729835,1.24451448840849,-1.21947453723564,0.222664134492443,0.297161428560547
"mmu-miR-191-5p",38156.6851693542,-0.244834492416139,0.201313039684641,-1.21618794688945,0.223913334129834,0.297721803528187
"mmu-miR-483-3p",31.2815409476696,1.23737317621685,1.05114082047045,1.1771716520942,0.239127000834117,0.316777097045934
"mmu-miR-667-3p",29.7365308940776,0.759830870174012,0.650817547911544,1.16750212499999,0.243007650656288,0.320734362447086
"mmu-miR-221-5p",31.6951657987847,-0.345242985197781,0.297142640905672,-1.16187627647618,0.245285724853551,0.322555220594962
"mmu-miR-450b-3p",5.940534415477,-0.903242414903447,0.779446384562131,-1.15882558799841,0.246527285202237,0.323004727691982
"mmu-miR-496a-3p",4.07931142278108,-1.78378889011396,1.58283187127567,-1.12696043242819,0.259759210530035,0.339103842110118
"mmu-miR-1933-3p",18.2324165952035,-0.534826659659543,0.476034333115721,-1.12350438288561,0.261223340194537,0.339779634528401
"mmu-let-7a-2-3p",5.72704992565242,-1.32729350508683,1.21114655102198,-1.09589834852508,0.273123261891861,0.353975635448296
"mmu-miR-18a-3p",12.6688423702344,0.49243670186711,0.456265275502697,1.07927718436289,0.28046418067764,0.361820706541576
"mmu-miR-183-5p",108.168113149399,-1.47331080461533,1.36715762111819,-1.07764516823621,0.281192136838718,0.361820706541576
"mmu-miR-486a-3p",3719.01758036665,0.371580481148459,0.348812735818858,1.0652721159282,0.286752807299774,0.367658063645068
"mmu-miR-470-5p",10.0490276377563,-1.05797368388372,1.01720595455328,-1.04007814656211,0.298303595712696,0.379755286740631
"mmu-miR-329-5p",28.2106076897507,0.372127544318641,0.357262190797257,1.04160908683959,0.297592954041353,0.379755286740631
"mmu-miR-181d-5p",1032.61212806549,-0.194689653655369,0.188713536482256,-1.03166766562967,0.302227829747976,0.383391487206797
"mmu-miR-195a-3p",279.597341471547,0.171838803428765,0.167012414359471,1.02889838511589,0.303527427317919,0.383684318334976
"mmu-miR-23a-5p",9.10025249938464,0.952888103973077,0.936051183938694,1.01798717882449,0.308684049142281,0.388833591726593
"mmu-miR-499-3p",26.9177370930215,-1.15173733553007,1.1445140940315,-1.00631118614986,0.314265901181517,0.392905338082887
"mmu-miR-298-5p",114.52888154963,0.379545017196096,0.377171190930507,1.00629376347577,0.314274279596708,0.392905338082887
"mmu-miR-672-5p",6.98483498396446,-0.587054707464606,0.584901698987141,-1.00368097490774,0.315532410125578,0.392905338082887
"mmu-miR-431-5p",77.3165546915862,-0.221944974847288,0.221479396407468,-1.00210212980247,0.316294269375917,0.392905338082887
"mmu-miR-23b-3p",14191.4654716151,-0.158901307546299,0.161480179297658,-0.984029793857209,0.325100863958,0.402452448830765
"mmu-miR-27a-5p",55.4638612121797,0.248106422413557,0.256308573317858,0.967998920995399,0.333044908579526,0.410869835670274
"mmu-miR-3109-3p",9.29459845683839,-0.580218560877399,0.605336221548502,-0.958506265151539,0.337807533775662,0.413900698380418
"mmu-miR-574-3p",654.681729242143,0.185065726603875,0.192776497086442,0.960001501224968,0.337054459384684,0.413900698380418
"mmu-miR-107-3p",1822.83388004372,-0.187151179613931,0.201524969569873,-0.928674893306665,0.353057595904186,0.431114547379601
"mmu-miR-378a-3p",145460.588187448,0.141375787403083,0.155624287453533,0.908442953965621,0.363644240314655,0.442536550077834
"mmu-miR-3098-3p",12.9376782996598,0.521703233017542,0.587621082294041,0.887822524986409,0.374636224482199,0.452843113094645
"mmu-miR-10a-5p",22594.195468568,-0.6537667050175,0.734976863670753,-0.889506510112905,0.373730926028298,0.452843113094645
"mmu-miR-127-5p",35.489961213278,-0.479107758300477,0.547326725662847,-0.875359699857974,0.38137822021707,0.459445574019893
"mmu-let-7g-3p",32.3194475902938,-0.469678016258756,0.544901389323907,-0.861950483997691,0.38871476647989,0.466717729653112
"mmu-miR-221-3p",3001.56402149566,0.157574865545836,0.185623646938046,0.848894352336632,0.395940081740995,0.471291369218549
"mmu-miR-132-3p",1513.13096615434,0.257426210186298,0.303584333120597,0.847956175933615,0.396462377448473,0.471291369218549
"mmu-miR-299a-5p",6.37629141871489,-0.52345710494368,0.614451076187473,-0.851910144240629,0.39426396609491,0.471291369218549
"mmu-miR-540-5p",16.2357238116691,-0.864520998478192,1.09953484235763,-0.786260666942107,0.431714790727579,0.511503662941257
"mmu-miR-1948-3p",17.5442517759625,-0.332065102026956,0.429849721139546,-0.772514406073452,0.439809817876458,0.51938067308437
"mmu-miR-10a-3p",16.2902871111146,-0.590059277561834,0.770329202653868,-0.765983264725023,0.443686259981641,0.521427347830925
"mmu-miR-29c-5p",36.0767361157151,-0.207010977264454,0.270707328439276,-0.764704001394961,0.444447822942237,0.521427347830925
"mmu-miR-29b-1-5p",7.16740557247519,-0.516274243446044,0.68244755390056,-0.756503910806413,0.449347128533731,0.52545804281306
"mmu-miR-218-1-3p",13.7136868336965,0.477798959231938,0.677780217729889,0.704946746354216,0.480843377494539,0.560463547144609
"mmu-miR-10b-3p",5.78767651802426,-0.628058099929944,0.894614085808143,-0.702043607286367,0.482651968924542,0.560750993022364
"mmu-miR-186-3p",6.16509067597943,-0.582945311835398,0.857398549875192,-0.679900044057988,0.496567753742669,0.575057495463284
"mmu-miR-223-5p",10.3608059767324,-0.957211232215252,1.42720033765192,-0.670691567933687,0.502417035577092,0.579960500875164
"mmu-miR-193b-5p",8.28254478696408,1.09797394805096,1.64742472341893,0.666478979247267,0.50510499533907,0.581194529893354
"mmu-miR-143-5p",142.634776707377,-0.134007813943469,0.20215325066592,-0.662902097799712,0.507393258101261,0.5819622353302
"mmu-miR-532-5p",782.770627554737,-0.113314535906257,0.181330156616542,-0.624907285255828,0.532031910580891,0.608278521969872
"mmu-miR-666-3p",7.9060006515264,-0.320774027677815,0.580770261293087,-0.55232516032004,0.580725595435234,0.661842821464283
"mmu-miR-212-5p",53.9918863404255,-0.174492609023863,0.322018889383368,-0.541870724906845,0.587907565350416,0.667907645445568
"mmu-miR-674-3p",355.405388577372,-0.0872513776238219,0.164119068771251,-0.531634613071276,0.59497908690461,0.673809123655379
"mmu-miR-1955-5p",15.1729042184654,0.331967007400574,0.633411943167763,0.524093381852527,0.600213591456765,0.677599620543959
"mmu-miR-93-5p",1803.58807805914,-0.0704394422041736,0.139996250627388,-0.503152347927191,0.614857164687986,0.689792881634334
"mmu-miR-338-5p",13.5157371835265,0.249736878054271,0.495897885416085,0.503605450635726,0.614538661554798,0.689792881634334
"mmu-miR-187-5p",6.66562482447088,-1.09776272826334,2.20604189681629,-0.497616445928613,0.618754409844436,0.692002595433497
"mmu-miR-375-3p",14.5685354605772,0.267090647140176,0.602242117941555,0.44349380287962,0.65740860067808,0.732949340507549
"mmu-miR-409-3p",70.4961573274852,0.167521482303164,0.382775618777416,0.437649301797819,0.661640526164213,0.735383742702639
"mmu-miR-505-3p",5.43862329571854,-0.565625141869604,1.36715130683874,-0.413725341913687,0.679075265601975,0.752432161577497
"mmu-miR-30b-3p",52.5446881815351,0.105971264637016,0.259669299689114,0.408100860455543,0.683199628348091,0.754672820236814
"mmu-miR-671-5p",57.2873243964674,0.0942129463324841,0.238174318058773,0.395562993946458,0.692427441499339,0.762519789871972
"mmu-miR-184-3p",39.4298264456647,0.176668771400186,0.468552942845256,0.377051887300882,0.706135045184337,0.775236945630511
"mmu-miR-3086-5p",7.91012572815107,-0.36520341878337,0.998119343433296,-0.365891535101561,0.714446013059261,0.781969874049618
"mmu-miR-871-3p",7.86601618007064,0.338182074840182,0.966834132481033,0.349782929128039,0.726501611334673,0.787957940994403
"mmu-miR-1198-3p",4.0707326645471,0.761100258812727,2.16038038659572,0.352299189316402,0.724613896056288,0.787957940994403
"mmu-miR-3065-3p",117.210949523209,0.429055069153926,1.22518319939803,0.350196663947672,0.726191110233267,0.787957940994403
"mmu-miR-342-3p",436.748027835997,0.056705928953028,0.176362096343933,0.321531270769445,0.747807818628591,0.80862351472188
"mmu-miR-23b-5p",8.5216431679115,0.39195384099509,1.24179519848684,0.315634849830869,0.752279682561049,0.811016234352602
"mmu-miR-543-3p",5.36322141683307,-0.302403986769833,0.992162286208784,-0.304792866019297,0.760523915265252,0.817449358024627
"mmu-miR-140-3p",6146.73823874501,0.0866950295850495,0.292442928763652,0.296451105696302,0.766885601572282,0.82182665959537
"mmu-miR-339-5p",192.363924783744,0.0467444911937498,0.166523521791488,0.280708038665437,0.778934342602456,0.828106167946288
"mmu-miR-362-5p",11.0050258777192,-0.215405198058177,0.769977789850469,-0.279755079818612,0.779665417175056,0.828106167946288
"mmu-miR-31-5p",429.898297007842,-0.0435979900384053,0.154251086731339,-0.282643000851855,0.777450513854847,0.828106167946288
"mmu-miR-30d-5p",76100.6537921187,-0.0402615490596057,0.150528101515939,-0.267468656378041,0.789108343920158,0.835663408458221
"mmu-miR-196b-5p",5.92673398118417,0.351866325560692,1.4488660513648,0.242856353235167,0.808116678487707,0.853276139932609
"mmu-miR-132-5p",51.8337397335289,-0.0848342655625493,0.405619133175513,-0.209147593453983,0.834333021965227,0.878374061247849
"mmu-miR-130b-5p",18.5924730373574,-0.0575357444220203,0.313701793164895,-0.183409039016162,0.854477084057782,0.896951091160069
"mmu-miR-133b-3p",8365.46727297597,0.0391051562878432,0.218656748747517,0.178842667842821,0.858061241255605,0.898087421605721
"mmu-miR-3058-3p",12.370089224621,0.265540908255391,1.54568260120963,0.171795236646633,0.863598510456013,0.901255422249153
"mmu-miR-542-5p",22.428532055528,0.0408561309078808,0.279347170654421,0.146255753413103,0.883719493839808,0.919580574749249
"mmu-miR-130b-3p",43.8358874477559,-0.0347683427130987,0.265267340524822,-0.131069066566245,0.895720671329295,0.927727138821068
"mmu-miR-345-3p",209.271062700087,0.0237739299456398,0.186277356595107,0.127626515536801,0.898444546362901,0.927727138821068
"mmu-miR-501-5p",24.5766422791098,0.0911672033843388,0.720436157071711,0.126544458505383,0.899300959080033,0.927727138821068
"mmu-miR-134-5p",37.3252344445326,0.0332417600178923,0.276867781244415,0.120063663126433,0.904432716742301,0.930347694299387
"mmu-miR-503-5p",8.68530297257026,0.0820953466603287,0.732747659230633,0.112037678491565,0.910793531513421,0.934213936609481
"mmu-miR-666-5p",17.0876939234389,-0.0317971463349071,0.298992564647715,-0.10634761560834,0.915306553970559,0.934392311366466
"mmu-miR-188-5p",17.0486788313532,-0.0813113850318566,0.772513341275935,-0.105255638559662,0.91617296267687,0.934392311366466
"mmu-miR-490-3p",1052.10365579303,0.0128539254863974,0.134319651387268,0.0956965369820472,0.923761591366265,0.939462921531131
"mmu-miR-200b-3p",9.10167261121118,-0.0671091252186169,0.785897086786445,-0.0853917470199922,0.931949954122994,0.941842571069517
"mmu-miR-361-5p",513.033853158048,-0.0127903169308279,0.148669546719158,-0.0860318552997897,0.93144109422802,0.941842571069517
"mmu-miR-3098-5p",12.5554645649549,-0.0696562361430137,0.840766618267096,-0.0828484797440961,0.933972020336346,0.941842571069517
"mmu-miR-485-3p",10.1251030114113,-0.0353548764542733,0.49021246298664,-0.0721215373409157,0.942505186536228,0.947785327637272
"mmu-let-7i-3p",96.8353355139325,0.00700905852954757,0.18632421654605,0.0376175392521523,0.969992623518176,0.972702100120183
"mmu-miR-129-2-3p",14.8086937279292,0.015693483051529,1.51823726704789,0.0103366472369921,0.991752695625027,0.991752695625027
